,date,actual_data,lstm_predicted_data
180,2024-02-11 20:00:00,1.1277965537999999,1.1279979
181,2024-02-12 00:00:00,1.1277354195999998,1.1280227
182,2024-02-12 04:00:00,1.1278486682,1.1280583
183,2024-02-12 08:00:00,1.1275099245999998,1.1281012
184,2024-02-12 12:00:00,1.1274908827999999,1.1281295
185,2024-02-12 16:00:00,1.1275099245999998,1.1281514
186,2024-02-12 20:00:00,1.1275339774,1.1281687
187,2024-02-13 00:00:00,1.1274337573999997,1.1281819
188,2024-02-13 04:00:00,1.1275289663999999,1.1281937
189,2024-02-13 08:00:00,1.1275951115999998,1.1282029
190,2024-02-13 12:00:00,1.1269817651999998,1.1282074
191,2024-02-13 16:00:00,1.1268274263999998,1.1282098
192,2024-02-13 20:00:00,1.1268985825999998,1.1282082
193,2024-02-14 00:00:00,1.1269416771999998,1.1282047
194,2024-02-14 04:00:00,1.1268905649999998,1.1281998
195,2024-02-14 08:00:00,1.1268935716,1.1281996
196,2024-02-14 12:00:00,1.1270278663999997,1.12821
197,2024-02-14 16:00:00,1.1270970182,1.1282268
198,2024-02-14 20:00:00,1.1271351018,1.1282458
199,2024-02-15 00:00:00,1.1270719631999997,1.1282672
200,2024-02-15 04:00:00,1.1271441216,1.1282899
201,2024-02-15 08:00:00,1.1271691765999998,1.128314
202,2024-02-15 12:00:00,1.1274277441999998,1.1283385
203,2024-02-15 16:00:00,1.1275039113999998,1.1283579
204,2024-02-15 20:00:00,1.1275429972,1.1283723
205,2024-02-16 00:00:00,1.1274147155999998,1.128381
206,2024-02-16 04:00:00,1.1274227331999997,1.128383
207,2024-02-16 08:00:00,1.127592105,1.1283762
208,2024-02-16 12:00:00,1.1275239554,1.1283604
209,2024-02-16 16:00:00,1.127587094,1.1283464
210,2024-02-16 20:00:00,1.1275660477999998,1.128334
211,2024-02-18 20:00:00,1.1276572479999998,1.1283251
212,2024-02-19 00:00:00,1.1275710587999999,1.1283185
213,2024-02-19 04:00:00,1.1276432172,1.1283109
214,2024-02-19 08:00:00,1.127587094,1.128305
215,2024-02-19 12:00:00,1.1274908827999999,1.1282958
216,2024-02-19 16:00:00,1.1276001225999999,1.1282772
217,2024-02-19 20:00:00,1.1275710587999999,1.1282542
218,2024-02-20 00:00:00,1.1274948915999998,1.1282332
219,2024-02-20 04:00:00,1.1275139333999997,1.1282129
220,2024-02-20 08:00:00,1.1278005625999998,1.1281965
221,2024-02-20 12:00:00,1.1280440971999999,1.1281897
222,2024-02-20 16:00:00,1.1278817408,1.1281921
223,2024-02-20 20:00:00,1.1279158156,1.128199
224,2024-02-21 00:00:00,1.1279959916,1.1282109
225,2024-02-21 04:00:00,1.1279248354,1.1282263
226,2024-02-21 08:00:00,1.1278075779999999,1.1282471
227,2024-02-21 12:00:00,1.1278687122,1.1282719
228,2024-02-21 16:00:00,1.1279829629999998,1.1283009
229,2024-02-21 20:00:00,1.1280200444,1.1283289
230,2024-02-22 00:00:00,1.1280751653999999,1.1283541
231,2024-02-22 04:00:00,1.1283497681999999,1.1283762
232,2024-02-22 08:00:00,1.1283918605999999,1.1283922
233,2024-02-22 12:00:00,1.1279198244,1.1284047
234,2024-02-22 16:00:00,1.1280410906,1.1284225
235,2024-02-22 20:00:00,1.1280711566,1.128436
236,2024-02-23 00:00:00,1.1280701544,1.128447
237,2024-02-23 04:00:00,1.1281122468,1.1284541
238,2024-02-23 08:00:00,1.1280891962,1.1284626
239,2024-02-23 12:00:00,1.1280240531999999,1.1284766
240,2024-02-23 16:00:00,1.1280471038,1.1285055
241,2024-02-23 20:00:00,1.1279919827999998,1.1285399
242,2024-02-25 20:00:00,1.1280080179999998,1.1285781
243,2024-02-26 00:00:00,1.1280030069999998,1.1286174
244,2024-02-26 04:00:00,1.1281393061999998,1.1286532
245,2024-02-26 08:00:00,1.1283377418,1.1286851
246,2024-02-26 12:00:00,1.1283277197999997,1.1287267
247,2024-02-26 16:00:00,1.1282806163999999,1.1287794
248,2024-02-26 20:00:00,1.1283217065999998,1.1288391
249,2024-02-27 00:00:00,1.1283467615999998,1.1288999
250,2024-02-27 04:00:00,1.1283788319999999,1.1289536
251,2024-02-27 08:00:00,1.1283948672,1.1290003
252,2024-02-27 12:00:00,1.1282876318,1.1290503
253,2024-02-27 16:00:00,1.1282605723999999,1.1290927
254,2024-02-27 20:00:00,1.1282285019999998,1.129126
255,2024-02-28 00:00:00,1.1281613545999998,1.1291541
256,2024-02-28 04:00:00,1.1280501103999998,1.1291771
257,2024-02-28 08:00:00,1.1279719387999998,1.1291959
258,2024-02-28 12:00:00,1.1281613545999998,1.1292115
259,2024-02-28 16:00:00,1.1281543392,1.1292181
260,2024-02-28 20:00:00,1.1282014426,1.1292181
261,2024-02-29 00:00:00,1.1281874118,1.1292149
262,2024-02-29 04:00:00,1.1281062335999998,1.1292123
263,2024-02-29 08:00:00,1.1281613545999998,1.1292081
264,2024-02-29 12:00:00,1.1280420928,1.129204
265,2024-02-29 16:00:00,1.1278426549999998,1.1291943
266,2024-02-29 20:00:00,1.127872721,1.1291839
267,2024-03-01 00:00:00,1.1279859695999999,1.1291741
268,2024-03-01 04:00:00,1.127942875,1.1291654
269,2024-03-01 08:00:00,1.1280050114,1.1291575
270,2024-03-01 12:00:00,1.1281683699999998,1.1291565
271,2024-03-01 16:00:00,1.1282305064,1.1291606
272,2024-03-01 20:00:00,1.1281864095999998,1.1291697
273,2024-03-03 20:00:00,1.1282345152,1.129184
274,2024-03-04 00:00:00,1.1282565635999997,1.1291971
275,2024-03-04 04:00:00,1.1283557813999998,1.1292062
276,2024-03-04 08:00:00,1.1283808363999999,1.1292144
